recordid,hoursstudied,attendance,parentalinvolvement,accesstoresources,extracurricularactivities,sleephours,previousscores,motivationlevel,internetaccess,tutoringsessions,familyincome,teacherquality,schooltype,peerinfluence,physicalactivity,learningdisabilities,parentaleducationlevel,distancefromhome,gender,examscore,hoursstudiedminmax,hoursstudiedz,attendanceminmax,attendancez,sleephoursminmax,sleephoursz,previousscoresminmax,previousscoresz,tutoringsessionsminmax,tutoringsessionsz,physicalactivityminmax,physicalactivityz,examscoreminmax,examscorez
4410,25,77,0,0,0,10,90,0,1,1,-1,0,Public,0,3,0,High School,1,Male,68,0.55813953488372093023,0.83875998296400544412,0.42500000000000000000,-0.25784408894349183283,1.00000000000000000000,2.0236352977741553,0.80000000000000000000,1.03678418937455986270,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.28260869565217391304,0.19646563117216544388
4412,20,62,0,0,1,6,59,-1,1,3,0,0,Public,1,4,0,High School,1,Male,64,0.44186046511627906977,0.00411825643783157907,0.05000000000000000000,-1.5568293692782193,0.33333333333333333333,-0.70093720462410120756,0.18000000000000000000,-1.1160258281147621,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.19565217391304347826,-0.83169153726704020610
4413,14,88,1,0,1,6,97,0,1,0,-1,0,Public,1,3,0,College,1,Male,69,0.30232558139534883721,-0.99745181539357705900,0.70000000000000000000,0.69474511663530828980,0.33333333333333333333,-0.70093720462410120756,0.94000000000000000000,1.5229025804205358,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4414,5,62,1,1,0,7,71,-1,1,1,-1,0,Private,1,4,0,College,-1,Male,59,0.09302325581395348837,-2.4998069231406900,0.05000000000000000000,-1.5568293692782193,0.50000000000000000000,-0.01979407902453708564,0.42000000000000000000,-0.28268001489308907206,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.08695652173913043478,-2.1168879978160473
4415,21,93,-1,0,0,8,82,0,1,2,0,1,Private,0,4,0,College,1,Male,70,0.46511627906976744186,0.17104660174306635208,0.82500000000000000000,1.1277402100802174,0.66666666666666666667,0.66134904657502703628,0.64000000000000000000,0.48122031389344452175,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.32608695652173913043,0.71054421539176826886
4416,24,93,1,-1,1,8,90,1,1,0,1,0,Private,-1,2,0,College,1,Male,72,0.53488372093023255814,0.67183163765877067111,0.82500000000000000000,1.1277402100802174,0.66666666666666666667,0.66134904657502703628,0.80000000000000000000,1.03678418937455986270,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.36956521739130434783,1.2246227996113711
4417,22,69,-1,0,0,9,84,0,1,0,0,0,Public,0,3,0,College,0,Male,64,0.48837209302325581395,0.33797494704830112509,0.22500000000000000000,-0.95063623845534646747,0.83333333333333333333,1.34249217217459115821,0.68000000000000000000,0.62011128276372335699,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.19565217391304347826,-0.83169153726704020610
4418,8,73,0,1,0,8,78,1,1,0,0,1,Private,-1,3,0,High School,1,Male,63,0.16279069767441860465,-1.9990218872249857,0.32500000000000000000,-0.60424016369941915015,0.66666666666666666667,0.66134904657502703628,0.56000000000000000000,0.20343837615288685127,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
4419,18,79,0,0,1,4,69,0,1,2,1,-1,Private,1,3,0,College,1,Male,67,0.39534883720930232558,-0.32973843417263796696,0.47500000000000000000,-0.08464605156552817417,0.00000000000000000000,-2.0632234558232295,0.38000000000000000000,-0.42157098376336790730,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4420,7,84,0,0,1,5,96,0,0,1,-1,-1,Public,1,3,1,High School,1,Male,62,0.13953488372093023256,-2.1659502325302205,0.60000000000000000000,0.34834904187938097248,0.16666666666666666667,-1.3820803302236653,0.92000000000000000000,1.4534570959853964,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.15217391304347826087,-1.3457701214866430
4421,28,71,0,0,1,9,57,1,1,1,-1,1,Public,0,4,0,Postgraduate,1,Female,69,0.62790697674418604651,1.3395450188797098,0.27500000000000000000,-0.77743820107738280881,0.83333333333333333333,1.34249217217459115821,0.14000000000000000000,-1.2549167969850409,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
4422,13,84,0,0,1,9,94,0,1,3,0,0,Public,-1,2,1,High School,1,Male,66,0.27906976744186046512,-1.1643801606988118,0.60000000000000000000,0.34834904187938097248,0.83333333333333333333,1.34249217217459115821,0.88000000000000000000,1.3145661271151175,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
4423,28,72,-1,-1,0,8,85,1,1,4,-1,0,Private,-1,2,0,High School,1,Female,66,0.62790697674418604651,1.3395450188797098,0.30000000000000000000,-0.69083918238840097948,0.66666666666666666667,0.66134904657502703628,0.70000000000000000000,0.68955676719886277461,0.50000000000000000000,2.0366824794915590,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
4424,26,62,-1,0,0,6,79,0,1,1,-1,0,Public,1,3,1,College,1,Female,63,0.58139534883720930233,1.0056883282692402,0.05000000000000000000,-1.5568293692782193,0.33333333333333333333,-0.70093720462410120756,0.58000000000000000000,0.27288386058802626889,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
4425,15,60,0,0,0,7,66,1,1,2,1,0,Public,0,4,0,High School,1,Male,62,0.32558139534883720930,-0.83052347008834228599,0.00000000000000000000,-1.7300274066561829,0.50000000000000000000,-0.01979407902453708564,0.32000000000000000000,-0.62990743706878616016,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.15217391304347826087,-1.3457701214866430
4426,13,64,0,1,0,6,57,-1,1,1,-1,-1,Public,0,3,1,High School,0,Female,58,0.27906976744186046512,-1.1643801606988118,0.10000000000000000000,-1.3836313319002556,0.33333333333333333333,-0.70093720462410120756,0.14000000000000000000,-1.2549167969850409,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.06521739130434782609,-2.3739272899258487
4427,22,92,0,-1,0,5,72,-1,1,0,0,0,Private,-1,4,0,College,0,Male,67,0.48837209302325581395,0.33797494704830112509,0.80000000000000000000,1.0411411913912356,0.16666666666666666667,-1.3820803302236653,0.44000000000000000000,-0.21323453045794965444,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
4428,15,98,0,0,1,7,89,-1,0,2,-1,-1,Public,0,3,0,College,0,Male,68,0.32558139534883720930,-0.83052347008834228599,0.95000000000000000000,1.5607353035251266,0.50000000000000000000,-0.01979407902453708564,0.78000000000000000000,0.96733870493942044508,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.28260869565217391304,0.19646563117216544388
4429,21,77,1,0,0,10,87,-1,1,1,-1,0,Public,0,3,0,College,1,Male,67,0.46511627906976744186,0.17104660174306635208,0.42500000000000000000,-0.25784408894349183283,1.00000000000000000000,2.0236352977741553,0.74000000000000000000,0.82844773606914160984,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4430,17,81,0,0,0,6,82,0,1,3,-1,0,Private,0,4,0,College,1,Male,67,0.37209302325581395349,-0.49666677947787273997,0.52500000000000000000,0.08855198581243548449,0.33333333333333333333,-0.70093720462410120756,0.64000000000000000000,0.48122031389344452175,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
4431,9,66,-1,0,0,9,100,-1,1,3,0,0,Public,0,3,0,College,1,Male,62,0.18604651162790697674,-1.8320935419197509,0.15000000000000000000,-1.2104332945222920,0.83333333333333333333,1.34249217217459115821,1.00000000000000000000,1.7312390337259540,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.15217391304347826087,-1.3457701214866430
1189,23,62,0,1,0,10,93,1,1,2,-1,0,Public,1,4,0,College,1,Female,68,0.51162790697674418605,0.50490329235353589810,0.05000000000000000000,-1.5568293692782193,1.00000000000000000000,2.0236352977741553,0.86000000000000000000,1.2451206426799781,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
4433,21,66,0,0,1,5,70,0,1,1,-1,1,Private,1,5,0,High School,1,Female,65,0.46511627906976744186,0.17104660174306635208,0.15000000000000000000,-1.2104332945222920,0.16666666666666666667,-1.3820803302236653,0.40000000000000000000,-0.35212549932822848968,0.12500000000000000000,-0.40121132001337434141,0.83333333333333333333,1.9708384512859077,0.21739130434782608696,-0.57465224515723879360
4434,17,84,0,1,1,8,60,0,1,0,-1,-1,Private,1,5,0,College,1,Female,67,0.37209302325581395349,-0.49666677947787273997,0.60000000000000000000,0.34834904187938097248,0.66666666666666666667,0.66134904657502703628,0.20000000000000000000,-1.0465803436796227,0.00000000000000000000,-1.21384258651501877340,0.83333333333333333333,1.9708384512859077,0.26086956521739130435,-0.06057366093763596862
4435,17,97,0,-1,0,7,73,1,0,1,0,1,Private,0,4,0,College,1,Male,69,0.37209302325581395349,-0.49666677947787273997,0.92500000000000000000,1.4741362848361448,0.50000000000000000000,-0.01979407902453708564,0.46000000000000000000,-0.14378904602281023682,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
4436,24,68,0,1,1,9,92,-1,1,1,-1,1,Public,1,2,0,High School,1,Male,67,0.53488372093023255814,0.67183163765877067111,0.20000000000000000000,-1.03723525714432829680,0.83333333333333333333,1.34249217217459115821,0.84000000000000000000,1.1756751582448387,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
4437,27,91,-1,0,1,9,73,-1,1,0,-1,0,Private,0,3,0,College,1,Male,69,0.60465116279069767442,1.1726166735744750,0.77500000000000000000,0.95454217270225377779,0.83333333333333333333,1.34249217217459115821,0.46000000000000000000,-0.14378904602281023682,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4438,18,61,0,-1,0,7,67,-1,1,2,1,0,Public,1,4,0,High School,1,Male,62,0.39534883720930232558,-0.32973843417263796696,0.02500000000000000000,-1.6434283879672011,0.50000000000000000000,-0.01979407902453708564,0.34000000000000000000,-0.56046195263364674254,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.15217391304347826087,-1.3457701214866430
4439,18,75,0,0,1,9,87,-1,1,3,-1,0,Public,-1,3,0,Postgraduate,1,Female,67,0.39534883720930232558,-0.32973843417263796696,0.37500000000000000000,-0.43104212632145549149,0.83333333333333333333,1.34249217217459115821,0.74000000000000000000,0.82844773606914160984,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4440,23,64,0,-1,1,6,83,0,1,0,0,0,Public,0,3,0,High School,0,Male,63,0.51162790697674418605,0.50490329235353589810,0.10000000000000000000,-1.3836313319002556,0.33333333333333333333,-0.70093720462410120756,0.66000000000000000000,0.55066579832858393937,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
4441,12,74,0,0,0,6,98,1,1,2,-1,0,Public,0,3,0,College,1,Male,65,0.25581395348837209302,-1.3313085060040466,0.35000000000000000000,-0.51764114501043732082,0.33333333333333333333,-0.70093720462410120756,0.96000000000000000000,1.5923480648556752,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
4442,21,67,0,0,1,9,77,0,1,3,1,-1,Public,0,3,0,College,0,Female,66,0.46511627906976744186,0.17104660174306635208,0.17500000000000000000,-1.1238342758333101,0.83333333333333333333,1.34249217217459115821,0.54000000000000000000,0.13399289171774743365,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
4443,23,75,0,1,1,5,98,0,1,3,0,1,Public,1,1,0,College,1,Female,71,0.51162790697674418605,0.50490329235353589810,0.37500000000000000000,-0.43104212632145549149,0.16666666666666666667,-1.3820803302236653,0.96000000000000000000,1.5923480648556752,0.37500000000000000000,1.22405121298991452258,0.16666666666666666667,-1.90802054414036339721,0.34782608695652173913,0.96758350750156968136
4444,24,77,-1,1,1,7,65,1,1,1,0,1,Private,1,4,0,Postgraduate,1,Male,70,0.53488372093023255814,0.67183163765877067111,0.42500000000000000000,-0.25784408894349183283,0.50000000000000000000,-0.01979407902453708564,0.30000000000000000000,-0.69935292150392557778,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.32608695652173913043,0.71054421539176826886
4445,8,72,1,1,1,9,93,1,1,4,0,0,Public,1,4,0,High School,1,Male,68,0.16279069767441860465,-1.9990218872249857,0.30000000000000000000,-0.69083918238840097948,0.83333333333333333333,1.34249217217459115821,0.86000000000000000000,1.2451206426799781,0.50000000000000000000,2.0366824794915590,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
4446,15,86,1,0,1,9,68,1,1,0,0,-1,Public,0,3,0,High School,1,Male,67,0.32558139534883720930,-0.83052347008834228599,0.65000000000000000000,0.52154707925734463114,0.83333333333333333333,1.34249217217459115821,0.36000000000000000000,-0.49101646819850732492,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4447,15,97,0,1,0,6,90,1,1,2,1,1,Private,0,0,0,High School,1,Male,71,0.32558139534883720930,-0.83052347008834228599,0.92500000000000000000,1.4741362848361448,0.33333333333333333333,-0.70093720462410120756,0.80000000000000000000,1.03678418937455986270,0.25000000000000000000,0.41141994648827009058,0.00000000000000000000,-2.8777352929969312,0.34782608695652173913,0.96758350750156968136
4448,21,76,-1,0,1,9,96,0,1,1,-1,-1,Public,-1,5,0,High School,1,Male,65,0.46511627906976744186,0.17104660174306635208,0.40000000000000000000,-0.34444310763247366216,0.83333333333333333333,1.34249217217459115821,0.92000000000000000000,1.4534570959853964,0.12500000000000000000,-0.40121132001337434141,0.83333333333333333333,1.9708384512859077,0.21739130434782608696,-0.57465224515723879360
4449,23,68,-1,0,1,5,81,-1,1,1,-1,-1,Public,0,2,0,Postgraduate,1,Male,64,0.51162790697674418605,0.50490329235353589810,0.20000000000000000000,-1.03723525714432829680,0.16666666666666666667,-1.3820803302236653,0.62000000000000000000,0.41177482945830510413,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.19565217391304347826,-0.83169153726704020610
4450,29,71,0,0,1,6,86,0,1,1,-1,0,Public,1,2,0,College,1,Female,69,0.65116279069767441860,1.5064733641849445,0.27500000000000000000,-0.77743820107738280881,0.33333333333333333333,-0.70093720462410120756,0.72000000000000000000,0.75900225163400219222,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.30434782608695652174,0.45350492328196685637
4451,17,94,0,-1,1,7,98,-1,1,1,0,1,Public,-1,2,0,High School,1,Male,68,0.37209302325581395349,-0.49666677947787273997,0.85000000000000000000,1.2143392287691993,0.50000000000000000000,-0.01979407902453708564,0.96000000000000000000,1.5923480648556752,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.28260869565217391304,0.19646563117216544388
4452,17,83,0,-1,1,8,69,-1,1,4,-1,1,Public,0,3,0,College,1,Male,67,0.37209302325581395349,-0.49666677947787273997,0.57500000000000000000,0.26175002319039914315,0.66666666666666666667,0.66134904657502703628,0.38000000000000000000,-0.42157098376336790730,0.50000000000000000000,2.0366824794915590,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4453,27,78,0,0,1,5,76,1,1,1,0,0,Private,1,4,0,Postgraduate,1,Male,71,0.60465116279069767442,1.1726166735744750,0.45000000000000000000,-0.17124507025451000350,0.16666666666666666667,-1.3820803302236653,0.52000000000000000000,0.06454740728260801603,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.34782608695652173913,0.96758350750156968136
4454,22,66,0,-1,1,10,95,0,1,1,0,0,Private,-1,3,0,High School,1,Male,64,0.48837209302325581395,0.33797494704830112509,0.15000000000000000000,-1.2104332945222920,1.00000000000000000000,2.0236352977741553,0.90000000000000000000,1.3840116115502570,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.19565217391304347826,-0.83169153726704020610
4455,28,78,0,1,1,4,84,0,1,2,-1,-1,Public,-1,3,0,College,-1,Female,69,0.62790697674418604651,1.3395450188797098,0.45000000000000000000,-0.17124507025451000350,0.00000000000000000000,-2.0632234558232295,0.68000000000000000000,0.62011128276372335699,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4456,22,71,0,1,1,7,94,0,1,1,0,0,Public,0,4,0,High School,1,Male,68,0.48837209302325581395,0.33797494704830112509,0.27500000000000000000,-0.77743820107738280881,0.50000000000000000000,-0.01979407902453708564,0.88000000000000000000,1.3145661271151175,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
4457,13,98,1,-1,1,7,81,0,1,1,0,-1,Private,-1,3,0,Postgraduate,1,Male,69,0.27906976744186046512,-1.1643801606988118,0.95000000000000000000,1.5607353035251266,0.50000000000000000000,-0.01979407902453708564,0.62000000000000000000,0.41177482945830510413,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4458,12,95,0,0,0,4,87,0,1,0,-1,0,Public,1,3,0,High School,0,Male,67,0.25581395348837209302,-1.3313085060040466,0.87500000000000000000,1.3009382474581811,0.00000000000000000000,-2.0632234558232295,0.74000000000000000000,0.82844773606914160984,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4459,11,63,0,1,1,9,51,1,1,0,-1,-1,Public,-1,3,1,College,0,Male,58,0.23255813953488372093,-1.4982368513092814,0.07500000000000000000,-1.4702303505892374,0.83333333333333333333,1.34249217217459115821,0.02000000000000000000,-1.6715897035958774,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.06521739130434782609,-2.3739272899258487
4460,24,81,-1,0,1,6,67,1,1,0,0,1,Public,-1,2,0,High School,-1,Male,66,0.53488372093023255814,0.67183163765877067111,0.52500000000000000000,0.08855198581243548449,0.33333333333333333333,-0.70093720462410120756,0.34000000000000000000,-0.56046195263364674254,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
4461,27,69,0,1,1,7,89,-1,1,2,1,1,Private,0,1,0,High School,0,Male,69,0.60465116279069767442,1.1726166735744750,0.22500000000000000000,-0.95063623845534646747,0.50000000000000000000,-0.01979407902453708564,0.78000000000000000000,0.96733870493942044508,0.25000000000000000000,0.41141994648827009058,0.16666666666666666667,-1.90802054414036339721,0.30434782608695652174,0.45350492328196685637
4462,31,76,0,1,1,7,70,-1,1,3,-1,0,Public,0,3,0,College,0,Male,70,0.69767441860465116279,1.8403300547954141,0.40000000000000000000,-0.34444310763247366216,0.50000000000000000000,-0.01979407902453708564,0.40000000000000000000,-0.35212549932822848968,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
4463,25,95,0,-1,1,5,68,0,1,1,0,1,Public,1,3,0,High School,-1,Male,70,0.55813953488372093023,0.83875998296400544412,0.87500000000000000000,1.3009382474581811,0.16666666666666666667,-1.3820803302236653,0.36000000000000000000,-0.49101646819850732492,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
4464,27,81,0,-1,1,5,98,0,1,0,1,0,Public,1,3,0,High School,1,Male,70,0.60465116279069767442,1.1726166735744750,0.52500000000000000000,0.08855198581243548449,0.16666666666666666667,-1.3820803302236653,0.96000000000000000000,1.5923480648556752,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
4465,17,73,1,1,0,9,78,0,1,0,-1,1,Public,-1,3,0,Postgraduate,0,Female,66,0.37209302325581395349,-0.49666677947787273997,0.32500000000000000000,-0.60424016369941915015,0.83333333333333333333,1.34249217217459115821,0.56000000000000000000,0.20343837615288685127,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
4466,13,68,-1,1,0,7,60,0,1,1,0,-1,Private,1,3,0,College,0,Female,61,0.27906976744186046512,-1.1643801606988118,0.20000000000000000000,-1.03723525714432829680,0.50000000000000000000,-0.01979407902453708564,0.20000000000000000000,-1.0465803436796227,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.13043478260869565217,-1.6028094135964444
4467,25,92,0,0,1,4,74,0,1,3,-1,1,Public,1,2,1,High School,0,Female,71,0.55813953488372093023,0.83875998296400544412,0.80000000000000000000,1.0411411913912356,0.00000000000000000000,-2.0632234558232295,0.48000000000000000000,-0.07434356158767081920,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.34782608695652173913,0.96758350750156968136
4469,21,79,0,0,1,7,99,0,1,2,-1,0,Public,1,2,0,Postgraduate,1,Male,69,0.46511627906976744186,0.17104660174306635208,0.47500000000000000000,-0.08464605156552817417,0.50000000000000000000,-0.01979407902453708564,0.98000000000000000000,1.6617935492908146,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.30434782608695652174,0.45350492328196685637
4470,22,69,1,0,0,7,86,-1,1,0,0,0,Public,0,1,0,High School,1,Female,65,0.48837209302325581395,0.33797494704830112509,0.22500000000000000000,-0.95063623845534646747,0.50000000000000000000,-0.01979407902453708564,0.72000000000000000000,0.75900225163400219222,0.00000000000000000000,-1.21384258651501877340,0.16666666666666666667,-1.90802054414036339721,0.21739130434782608696,-0.57465224515723879360
4471,22,73,1,1,1,4,76,1,1,3,0,0,Public,-1,4,0,College,-1,Male,69,0.48837209302325581395,0.33797494704830112509,0.32500000000000000000,-0.60424016369941915015,0.00000000000000000000,-2.0632234558232295,0.52000000000000000000,0.06454740728260801603,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
4472,28,98,0,1,1,7,72,0,1,1,-1,1,Private,1,2,0,College,1,Male,74,0.62790697674418604651,1.3395450188797098,0.95000000000000000000,1.5607353035251266,0.50000000000000000000,-0.01979407902453708564,0.44000000000000000000,-0.21323453045794965444,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.41304347826086956522,1.7387013838309739
4473,28,81,0,0,1,6,96,1,1,2,-1,0,Private,1,5,0,High School,0,Male,71,0.62790697674418604651,1.3395450188797098,0.52500000000000000000,0.08855198581243548449,0.33333333333333333333,-0.70093720462410120756,0.92000000000000000000,1.4534570959853964,0.25000000000000000000,0.41141994648827009058,0.83333333333333333333,1.9708384512859077,0.34782608695652173913,0.96758350750156968136
4474,23,76,1,0,0,7,82,1,1,0,0,1,Private,0,1,0,College,1,Male,68,0.51162790697674418605,0.50490329235353589810,0.40000000000000000000,-0.34444310763247366216,0.50000000000000000000,-0.01979407902453708564,0.64000000000000000000,0.48122031389344452175,0.00000000000000000000,-1.21384258651501877340,0.16666666666666666667,-1.90802054414036339721,0.28260869565217391304,0.19646563117216544388
4475,25,81,1,1,1,8,68,-1,1,0,-1,1,Public,0,3,0,College,0,Female,69,0.55813953488372093023,0.83875998296400544412,0.52500000000000000000,0.08855198581243548449,0.66666666666666666667,0.66134904657502703628,0.36000000000000000000,-0.49101646819850732492,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4476,23,91,-1,0,1,8,73,0,0,3,0,0,Public,-1,5,0,High School,-1,Male,68,0.51162790697674418605,0.50490329235353589810,0.77500000000000000000,0.95454217270225377779,0.66666666666666666667,0.66134904657502703628,0.46000000000000000000,-0.14378904602281023682,0.37500000000000000000,1.22405121298991452258,0.83333333333333333333,1.9708384512859077,0.28260869565217391304,0.19646563117216544388
4477,17,74,0,-1,0,9,64,0,1,2,0,0,Public,0,3,0,High School,1,Male,63,0.37209302325581395349,-0.49666677947787273997,0.35000000000000000000,-0.51764114501043732082,0.83333333333333333333,1.34249217217459115821,0.28000000000000000000,-0.76879840593906499540,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
4478,25,67,0,0,1,10,98,1,1,0,1,0,Public,1,2,0,High School,1,Male,68,0.55813953488372093023,0.83875998296400544412,0.17500000000000000000,-1.1238342758333101,1.00000000000000000000,2.0236352977741553,0.96000000000000000000,1.5923480648556752,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.28260869565217391304,0.19646563117216544388
4479,12,83,1,0,1,5,85,0,1,2,-1,1,Private,-1,2,0,College,1,Male,67,0.25581395348837209302,-1.3313085060040466,0.57500000000000000000,0.26175002319039914315,0.16666666666666666667,-1.3820803302236653,0.70000000000000000000,0.68955676719886277461,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
4480,26,87,0,1,0,6,70,-1,1,3,0,0,Public,0,3,0,College,0,Male,71,0.58139534883720930233,1.0056883282692402,0.67500000000000000000,0.60814609794632646047,0.33333333333333333333,-0.70093720462410120756,0.40000000000000000000,-0.35212549932822848968,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.34782608695652173913,0.96758350750156968136
4481,13,89,1,1,0,8,59,-1,1,0,-1,1,Public,0,2,0,Postgraduate,0,Male,66,0.27906976744186046512,-1.1643801606988118,0.72500000000000000000,0.78134413532429011913,0.66666666666666666667,0.66134904657502703628,0.18000000000000000000,-1.1160258281147621,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
4482,22,95,1,0,0,7,59,0,1,2,-1,0,Public,-1,3,1,High School,1,Male,69,0.48837209302325581395,0.33797494704830112509,0.87500000000000000000,1.3009382474581811,0.50000000000000000000,-0.01979407902453708564,0.18000000000000000000,-1.1160258281147621,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4483,15,75,1,0,1,4,74,0,1,3,0,1,Public,1,4,0,College,1,Female,68,0.32558139534883720930,-0.83052347008834228599,0.37500000000000000000,-0.43104212632145549149,0.00000000000000000000,-2.0632234558232295,0.48000000000000000000,-0.07434356158767081920,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
